티커,BPS,PER,PBR,EPS,DIV,DPS
019680,5825,0.0,0.43,0,1.2,30
019685,0,0.0,0.0,0,2.67,45
006370,27810,0.0,0.42,0,0.43,50
008060,17890,11.91,0.37,549,6.12,400
00806K,0,0.0,0.0,0,4.45,405
353200,17302,8.17,1.68,3570,1.37,400
35320K,0,0.0,0.0,0,3.81,405
000490,15973,5.58,0.63,1812,0.99,100
008110,20487,7.17,0.36,1015,3.43,250
005750,9514,0.0,0.4,0,2.92,110
006570,5308,13.39,0.64,252,0.89,30
001680,37616,7.84,0.48,2306,4.42,800
001685,0,0.0,0.0,0,6.09,810
084690,20315,7.83,0.33,868,3.97,270
084695,0,0.0,0.0,0,3.57,280
128820,16329,0.0,0.23,0,0.0,0
117580,11539,0.0,0.61,0,3.57,250
016710,29781,60.13,0.45,225,1.85,250
003540,40616,8.07,0.35,1750,8.49,1200
003547,0,0.0,0.0,0,9.72,1200
003545,0,0.0,0.0,0,9.55,1250
009190,3353,14.09,1.06,252,0.0,0
014160,1753,8.66,0.66,134,0.0,0
047040,9040,3.65,0.5,1227,0.0,0
009320,539,0.0,2.77,0,0.0,0
003090,19933,5.64,0.7,2467,0.72,100
069620,54929,27.38,1.9,3816,0.57,600
000430,7802,19.21,0.75,304,1.71,100
006340,1273,62.72,0.89,18,0.0,0
006345,0,0.0,0.0,0,0.0,0
003220,11967,11.21,1.41,1510,2.07,350
024890,1532,0.0,1.59,0,0.0,0
002880,942,0.0,0.58,0,0.0,0
000300,503,0.0,1.69,0,0.0,0
012800,3225,34.42,0.51,48,0.0,0
015230,9161,4.8,0.74,1417,2.94,200
001070,37439,0.0,0.27,0,0.0,0
006650,301477,0.0,0.37,0,0.89,1000
001440,7000,68.89,1.77,180,0.0,0
084010,38135,1.89,0.33,6605,6.24,780
001790,5992,10.42,0.48,276,4.17,120
001795,0,0.0,0.0,0,5.1,125
001130,558185,5.26,0.23,24697,1.93,2500
003490,24426,4.94,0.97,4787,3.17,750
003495,0,0.0,0.0,0,3.05,800
005880,4912,3.62,0.37,507,0.0,0
003830,635611,3.54,0.17,29768,0.71,750
016090,5480,3.6,0.38,574,5.33,110
069460,1456,20.18,1.58,114,0.0,0
118000,1172,0.0,0.41,0,0.0,0
192080,43874,0.0,0.97,0,1.41,600
012510,15301,46.3,2.05,676,0.39,123
004830,5862,59.04,1.58,157,0.49,45
004835,0,0.0,0.0,0,0.72,50
024900,2608,12.87,2.4,487,0.0,0
145720,43354,12.03,2.77,9980,0.25,300
002150,7986,170.43,1.0,47,3.5,280
460850,0,0.0,0.0,0,0.0,0
460860,0,0.0,0.0,0,0.0,0
001230,34362,2.45,0.32,4474,4.56,500
023450,14281,11.57,2.42,2983,2.54,875
004140,2685,117.24,0.74,17,0.0,0
007590,12112,11.63,0.52,546,3.94,250
005960,25542,3.61,0.25,1737,7.97,500
005965,0,0.0,0.0,0,2.14,550
026960,15510,10.6,1.16,1701,4.05,730
002210,1872,0.0,3.08,0,0.0,0
102260,7735,6.31,0.58,714,4.44,200
000640,157100,52.13,0.59,1784,1.61,1500
170900,78380,39.59,0.8,1576,1.12,700
028100,15999,0.0,0.75,0,4.19,500
282690,27514,6.47,0.41,1747,8.84,1000
001520,4062,0.0,0.25,0,3.98,40
001527,0,0.0,0.0,0,1.49,150
084670,28704,0.0,0.47,0,0.0,0
082640,12252,8.07,0.31,475,0.0,0
001525,0,0.0,0.0,0,1.6,90
008970,740,27.42,1.22,33,0.0,0
092780,9239,27.93,0.6,198,1.08,60
049770,45847,6.43,0.66,4711,2.31,701
018500,1314,4.4,1.62,485,0.0,0
006040,69698,6.23,0.51,5748,3.07,1100
030720,13454,6.76,0.67,1328,2.78,250
014820,25113,13.69,1.35,2472,1.77,600
014825,0,0.0,0.0,0,2.77,650
163560,15353,10.86,0.4,561,1.97,120
004890,192642,5.67,0.3,10085,5.24,3000
002690,7970,10.8,0.23,169,0.55,10
000020,13165,12.91,0.72,736,1.89,180
000150,132422,0.0,0.79,0,1.91,2000
000157,0,0.0,0.0,0,2.12,2000
241560,50136,8.36,1.07,6421,2.51,1350
034020,11146,0.0,1.44,0,0.0,0
000155,0,0.0,0.0,0,3.76,2050
336260,7988,513.83,3.02,47,0.0,0
33626K,0,0.0,0.0,0,0.0,0
33626L,0,0.0,0.0,0,0.0,0
016740,5889,15.36,0.58,224,2.33,80
192650,6133,11.55,1.82,965,1.79,200
024090,28881,2.81,0.4,4097,7.81,900
003160,5841,13.12,1.27,564,1.35,100
092200,2625,60.76,1.83,79,0.0,0
013570,13814,0.0,0.43,0,2.04,120
210540,21781,8.08,0.6,1618,1.91,250
115390,11990,0.0,0.49,0,33.38,1953
032350,3223,0.0,4.64,0,0.0,0
089860,35333,10.42,0.76,2577,3.35,900
000400,1451,0.0,1.17,0,0.0,0
023530,338431,0.0,0.21,0,4.66,3300
020150,31661,52.53,1.58,950,0.6,300
280360,228909,17.35,0.47,6160,2.15,2300
004000,90075,10.4,0.66,5738,5.86,3500
286940,28084,13.15,0.94,2015,2.64,700
004990,100489,10.26,0.24,2387,6.12,1500
00499K,0,0.0,0.0,0,4.12,1550
005300,150133,10.53,0.89,12754,2.46,3300
005305,0,0.0,0.0,0,4.97,3305
011170,404799,75.76,0.32,1716,2.69,3500
071840,55987,0.0,0.18,0,2.94,300
027740,777,71.0,1.46,16,0.0,0
001080,79971,18.77,0.51,2168,0.61,250
138040,27050,5.89,1.83,8406,0.21,105
090370,3160,0.0,0.8,0,0.0,0
017180,2648,9.91,0.87,233,0.0,0
009900,7315,11.94,2.66,1633,0.0,0
012690,2123,40.47,1.22,64,1.93,50
005360,5502,18.1,0.55,166,2.33,70
009680,19912,9.01,0.45,988,4.49,400
009580,10484,4.58,0.31,721,4.55,150
009200,10014,5.96,0.22,365,2.3,50
033920,18143,0.0,0.31,0,4.15,230
008420,8612,2.32,0.36,1338,1.61,50
025560,3527,26.7,2.29,303,0.0,0
007120,2635,0.0,0.52,0,0.0,0
085620,10179,8.1,0.35,441,0.0,0
006800,21818,6.35,0.3,1033,3.05,200
00680K,0,0.0,0.0,0,5.63,200
006805,0,0.0,0.0,0,6.14,220
002840,70659,10.89,2.27,14752,0.93,1500
268280,75680,10.19,1.74,12932,1.75,2300
107590,95466,10.77,0.98,8717,0.75,700
134380,64815,9.16,1.12,7959,3.43,2500
003650,212260,4.5,0.33,15455,3.6,2500
377740,15707,1.56,0.32,3277,9.61,490
003610,5532,14.38,0.39,152,2.06,45
001340,4741,15.87,1.64,491,0.77,60
035150,7626,4.11,1.01,1882,1.94,150
002410,3085,0.0,0.78,0,0.0,0
007210,4254,15.26,0.63,175,0.94,25
002760,808,28.84,1.82,51,0.48,7
003850,7833,13.99,1.14,636,1.12,100
000890,593,0.0,0.89,0,0.0,0
003000,3845,0.0,1.76,0,0.0,0
001270,116987,4.69,0.19,4736,6.76,1500
001275,0,0.0,0.0,0,8.16,1550
026940,6300,9.1,0.51,355,2.32,75
011390,55020,26.23,1.17,2451,0.39,250
005030,316,0.0,1.54,0,0.0,0
002070,3232,0.0,0.42,0,0.0,0
100220,16097,0.0,0.27,0,2.32,100
090460,17692,5.14,1.32,4551,1.07,250
030790,277,0.0,3.26,0,0.0,0
005180,65119,19.14,0.85,2905,2.7,1500
003960,67677,2.91,0.42,9689,1.24,350
008040,1639,124.13,0.61,8,0.0,0
007160,102866,2.83,0.38,13998,0.88,350
014710,13889,8.46,0.29,482,0.98,40
006090,21856,8.8,0.36,905,1.51,120
001470,975,0.0,3.46,0,0.0,0
006400,251948,20.45,2.37,29191,0.17,1030
006405,0,0.0,0.0,0,0.37,1080
006660,32070,1.96,0.31,5102,0.8,80
028260,164524,8.22,0.62,12460,2.25,2300
02826K,0,0.0,0.0,0,2.85,2350
207940,126233,67.38,6.11,11442,0.0,0
032830,124081,7.49,0.53,8817,4.55,3000
018260,106311,9.59,1.28,14218,2.35,3200
028050,13741,10.47,2.58,3392,0.0,0
009150,103702,11.14,1.39,12977,1.45,2100
009155,0,0.0,0.0,0,3.19,2150
005930,57822,8.23,1.15,8057,2.18,1444
005935,0,0.0,0.0,0,2.65,1445
001360,1528,0.0,1.85,0,0.0,0
010140,4209,0.0,1.97,0,0.0,0
016360,69383,7.65,0.52,4730,4.7,1700
068290,17559,14.88,1.0,1179,1.14,200
029780,73934,5.01,0.39,5831,8.56,2500
000810,276525,8.34,0.91,30113,5.5,13800
000815,0,0.0,0.0,0,7.6,13805
006110,12540,62.15,7.75,1564,0.26,250
145990,136968,6.28,0.32,6872,2.9,1250
145995,0,0.0,0.0,0,5.43,1300
003230,60733,17.01,2.99,10665,0.77,1400
002170,147462,9.36,0.34,5339,3.0,1500
272550,22869,22.27,0.76,777,4.34,750
000070,240995,7.6,0.29,9173,5.02,3500
000075,0,0.0,0.0,0,6.87,3550
003720,1525,54.0,2.83,80,0.0,0
002810,26238,4.06,0.47,3054,4.84,600
005680,26088,9.65,0.34,909,3.42,300
023000,5807,9.07,0.51,327,3.54,105
004380,10179,15.42,1.22,804,2.42,300
002450,3225,6.05,0.35,186,4.44,50
004440,21073,0.0,0.21,0,0.0,0
000520,8884,0.0,0.82,0,0.0,0
009770,85204,0.0,0.3,0,3.91,1000
005500,20811,12.85,1.07,1728,3.6,800
004690,410695,7.56,0.26,14387,2.76,3000
010960,9788,12.94,0.35,265,5.54,190
004450,65831,0.0,0.52,0,3.53,1200
009470,10248,11.25,1.77,1611,1.66,300
011230,1085,0.0,5.77,0,0.0,0
001820,21828,14.08,1.83,2840,1.25,500
000390,12654,25.32,0.47,237,4.17,250
001290,2103,20.94,0.35,35,0.0,0
041650,9851,94.73,0.36,37,2.85,100
075180,11978,0.0,0.37,0,3.12,140
007540,92028,10.74,0.56,4831,0.39,200
248170,49786,9.59,0.55,2869,0.73,200
007860,24599,2.56,0.32,3034,1.29,100
200880,26709,7.79,0.6,2060,0.94,150
017390,270188,14.8,0.25,4554,2.6,1750
004410,76,97.5,2.57,2,0.0,0
004415,0,0.0,0.0,0,0.0,0
021050,2870,291.17,0.61,6,0.0,0
008490,37893,8.97,0.72,3056,1.46,400
007610,3277,0.0,0.92,0,0.0,0
136490,17831,8.24,0.45,975,1.25,100
014910,1756,14.75,0.94,112,0.3,5
014915,0,0.0,0.0,0,0.18,10
003080,6994,14.39,0.42,204,4.6,135
004980,16402,0.0,0.6,0,2.02,200
004985,0,0.0,0.0,0,1.97,250
011300,458,0.0,5.67,0,0.0,0
000180,9349,0.0,0.21,0,0.0,0
002420,5022,0.0,1.39,0,0.0,0
004360,54430,2.41,0.21,4819,2.59,300
004365,0,0.0,0.0,0,4.55,305
004490,91306,15.52,0.55,3222,1.2,600
001430,52580,8.92,0.44,2572,5.23,1200
306200,296062,2.46,0.47,56889,4.29,6000
003030,372105,2.68,0.5,68897,1.22,2250
019440,40593,6.7,0.36,2185,6.84,1000
058650,530930,3.32,0.2,31597,3.82,4000
013000,1597,24.49,0.81,53,0.0,0
091090,3875,0.0,0.33,0,0.0,0
021820,45187,0.0,0.16,0,0.35,25
067830,12290,10.88,0.22,243,1.13,30
033530,14878,108.91,0.47,64,1.43,100
075580,2993,29.01,2.05,212,2.44,150
068270,28937,40.1,5.2,3751,0.25,375
336370,15536,0.0,2.12,0,0.3,100
33637K,0,0.0,0.0,0,1.39,101
33637L,0,0.0,0.0,0,1.1,100
248070,5958,31.6,5.06,954,0.0,0
004430,28443,3.15,0.61,5497,2.88,500
126720,32090,5.66,0.62,3544,2.99,600
017550,2566,8.18,0.93,292,0.42,10
053210,17321,13.36,0.36,470,5.57,350
026890,6347,15.96,1.08,428,2.93,200
134790,37778,21.8,0.87,1516,1.21,400
016590,15417,4.13,0.35,1319,2.29,125
029530,109950,6.55,0.3,5007,4.57,1500
004970,35416,9.78,0.25,899,5.69,500
011930,1036,15.24,2.47,168,0.0,0
005390,2389,3.33,0.74,533,0.0,0
004170,418209,4.88,0.48,41282,1.86,3750
035510,27495,2.07,0.48,6381,3.79,500
034300,70930,0.0,0.2,0,3.47,500
031430,23264,5.19,0.74,3313,2.91,500
031440,75425,0.0,0.52,0,1.9,750
006880,8832,59.28,0.93,139,1.46,120
005800,40302,3.63,0.24,2611,1.58,150
001720,177863,5.16,0.31,10783,7.19,4000
001725,0,0.0,0.0,0,7.36,4050
009270,2866,6.1,0.48,224,7.32,100
002700,1165,113.33,1.46,15,0.59,10
002870,2895,0.0,0.31,0,5.54,50
019170,6690,0.0,2.62,0,0.0,0
019175,0,0.0,0.0,0,0.0,0
055550,95206,4.12,0.37,8454,5.93,2065
004080,11398,15.5,1.23,901,1.79,250
102280,528,0.0,0.51,0,0.0,0
003410,3172,20.98,1.68,254,8.26,440
004770,2101,16.22,1.11,144,0.0,0
015540,69,0.0,92.9,0,0.0,0
403550,7565,0.0,1.68,0,0.0,0
004920,1240,0.0,1.74,0,0.0,0
112610,21158,0.0,3.08,0,0.77,500
308170,12061,102.67,1.12,131,0.0,0
008700,1270,10.87,1.55,181,0.0,0
002790,44015,46.65,0.7,657,0.67,205
00279K,0,0.0,0.0,0,3.22,667
002795,0,0.0,0.0,0,2.05,210
090430,82107,62.6,1.49,1949,0.56,680
090435,0,0.0,0.0,0,1.9,685
002030,548397,3.84,0.32,46012,2.12,3750
183190,24770,6.14,0.4,1631,2.25,225
002310,89799,3.57,0.42,10540,2.66,1000
012170,384,0.0,1.84,0,0.0,0
267850,14410,15.94,0.86,774,4.05,500
020560,9289,22.05,1.18,498,0.0,0
122900,11376,12.92,0.8,706,6.58,600
010780,46278,4.71,0.65,6426,0.0,0
139990,9135,164.51,0.92,51,0.0,0
001780,2639,24.03,1.41,155,0.0,0
018250,13672,35.05,1.62,632,1.4,310
161000,15115,12.75,1.05,1249,3.45,550
011090,748,0.0,0.8,0,0.0,0
137310,28794,1.29,0.4,8997,8.53,990
005850,35492,10.28,0.97,3360,1.74,600
010580,603,24.46,3.73,92,0.0,0
012750,45045,12.2,1.21,4467,4.59,2500
023960,1320,10.97,1.45,175,0.0,0
298690,1086,0.0,2.84,0,0.0,0
078520,4422,219.72,1.79,36,0.0,0
015260,741,0.0,2.43,0,0.0,0
007460,923,0.0,2.68,0,0.0,0
003060,720,29.47,0.78,19,0.0,0
244920,6449,1.9,0.65,2226,4.74,200
036570,157391,11.65,1.59,21456,2.67,6680
380440,0,0.0,0.0,0,0.0,0
085310,1457,7.73,0.72,136,0.0,0
097520,17477,20.77,1.54,1293,1.86,500
014440,8125,9.72,0.41,343,1.5,50
111770,64162,3.77,0.9,15377,2.64,1530
009970,176464,2.08,0.45,37988,3.87,3050
003520,491,0.0,4.91,0,0.0,0
000670,2272640,2.45,0.23,213453,1.91,10000
006740,3320,234.02,13.67,194,1.72,779
012280,1191,101.67,0.77,9,0.0,0
012160,2456,0.0,0.27,0,0.0,0
015360,112673,0.0,0.29,0,7.59,2500
007310,528433,4.57,0.7,80501,2.45,9000
002630,702,2.21,0.91,288,0.0,0
271560,64606,12.33,1.89,9926,0.78,950
001800,35982,8.83,0.42,1712,4.63,700
011690,518,0.0,1.68,0,0.0,0
070960,7847,0.0,0.41,0,0.0,0
316140,39505,2.72,0.29,4191,9.93,1130
010050,772,6.73,0.92,105,3.25,23
006980,67491,448.98,0.33,49,0.0,0
017370,5701,56.2,1.69,171,0.31,30
105840,7877,19.23,1.17,478,1.63,150
010400,13930,0.0,0.38,0,0.0,0
049800,5139,3.3,0.7,1092,1.39,50
016880,978,11.32,1.19,103,0.0,0
095720,3142,85.0,0.73,27,4.79,110
005820,55263,5.84,0.37,3500,1.71,350
010600,561,0.0,5.2,0,0.0,0
008600,1522,0.0,0.31,0,0.0,0
033270,22971,9.11,1.21,3058,1.44,400
014830,135798,3.62,0.4,14826,3.72,2000
446070,18122,95.0,0.47,90,0.0,0
000910,7741,0.0,0.74,0,2.19,125
047400,1996,0.0,1.72,0,1.02,35
011330,1678,65.15,1.28,33,0.93,20
077500,13196,8.06,1.13,1853,1.34,200
002920,11419,3.88,0.25,741,4.17,120
000700,13726,4.64,0.41,1218,7.08,400
003470,8081,12.18,0.31,209,4.32,110
003475,0,0.0,0.0,0,6.25,160
072130,4499,17.78,0.73,185,0.0,0
000220,7144,0.0,0.66,0,2.22,105
000225,0,0.0,0.0,0,2.61,110
000227,0,0.0,0.0,0,1.06,110
001200,10623,24.55,0.39,168,1.45,60
000100,28354,55.15,2.59,1329,0.55,400
000105,0,0.0,0.0,0,0.68,410
003460,10892,33.58,0.21,67,4.89,110
003465,0,0.0,0.0,0,5.16,120
008730,13460,0.0,2.41,0,0.77,250
008250,18762,13.51,0.36,501,1.48,100
025820,3804,27.63,1.24,171,1.06,50
214320,42482,11.76,0.98,3530,5.18,2150
139480,418373,1.89,0.17,37528,2.81,2000
457190,0,0.0,0.0,0,0.0,0
007660,3515,21.91,10.1,1620,0.28,100
005950,11236,17.95,1.63,1019,2.73,500
015020,1165,0.0,0.64,0,0.0,0
093230,1584,0.0,0.88,0,0.0,0
074610,1107,0.0,5.56,0,0.0,0
102460,13956,37.83,1.12,415,0.96,150
084680,1742,33.63,0.77,40,0.0,0
000760,54787,932.78,0.31,18,0.0,0
014990,537,0.0,1.75,0,0.0,0
101140,747,0.0,0.63,0,0.0,0
006490,567,0.0,2.17,0,0.0,0
023800,13364,10.37,0.73,947,2.04,200
034590,48520,8.66,0.53,2956,4.88,1250
129260,8867,2.19,0.27,1092,5.01,120
023810,11399,7.75,0.9,1320,1.76,180
249420,7140,0.0,2.3,0,0.0,0
000230,1046,0.0,9.69,0,0.99,100
013360,2224,13.7,0.71,115,0.32,5
003120,60174,1.55,0.36,14122,18.33,4005
003200,39009,1.85,0.24,5047,5.35,500
007110,713,37.83,1.59,30,0.0,0
007570,12974,15.78,1.26,1036,0.92,150
007575,0,0.0,0.0,0,1.18,175
008500,3682,0.0,3.5,0,0.0,0
081000,28217,0.0,0.54,0,1.98,300
020760,562,0.0,2.03,0,0.0,0
103590,9304,14.01,0.98,653,1.42,130
271940,8667,120.88,2.71,194,0.0,0
015860,9402,10.13,0.43,400,3.7,150
226320,20944,0.0,0.82,0,0.88,150
317400,12735,2.1,0.4,2447,5.84,300
033240,17892,0.0,1.43,0,0.0,0
000950,184874,0.44,0.14,59197,3.87,1000
194370,20205,2.54,0.64,5118,6.54,850
025620,10836,0.0,0.73,0,0.0,0
030000,11967,9.96,1.59,1913,6.03,1150
271980,10837,0.0,1.58,0,0.29,50
001560,12792,27.91,0.65,297,3.26,270
002620,22003,0.0,0.51,0,0.44,50
006220,16243,13.77,0.54,636,1.14,100
089590,3986,0.0,3.26,0,0.0,0
004910,16695,0.0,0.4,0,1.5,100
004700,106403,28.31,0.45,1706,0.0,0
001550,11842,7.98,1.12,1664,0.0,0
462520,0,0.0,0.0,0,0.0,0
120030,134669,9.77,0.76,10425,1.47,1500
018470,1476,18.73,1.8,142,0.0,0
002600,256975,9.51,0.69,18552,3.68,6500
185750,51191,13.03,1.69,6625,1.16,1000
063160,26941,0.0,0.85,0,0.0,0
001630,108745,240.18,0.48,219,2.66,1400
044380,730,0.0,0.83,0,0.0,0
013890,34132,15.41,0.75,1658,2.07,530
013870,13567,7.41,0.34,621,1.74,80
071320,143557,0.0,0.18,0,0.0,0
088790,8369,6.08,0.27,367,3.14,70
003780,3941,13.11,1.57,472,3.23,200
010640,3071,14.79,1.68,349,3.88,200
100250,6258,7.27,0.52,452,6.09,200
051630,2199,0.0,1.41,0,0.0,0
272450,2116,0.0,6.65,0,0.0,0
011000,2340,0.0,1.88,0,0.0,0
002780,1545,3.38,0.75,341,0.0,0
002787,0,0.0,0.0,0,0.0,0
002785,0,0.0,0.0,0,0.0,0
009310,1317,0.0,0.37,0,0.0,0
000650,18651,0.0,2.68,0,0.0,0
012600,1111,0.0,2.24,0,0.0,0
033250,895,0.0,0.96,0,0.0,0
035720,22893,15.6,2.12,3106,0.12,60
323410,11988,46.29,2.14,553,0.31,80
377300,13583,109.46,3.28,407,0.0,0
006380,665,0.0,1.49,0,0.0,0
109070,402,0.0,10.2,0,0.0,0
001620,1765,12.93,0.34,46,0.0,0
029460,58058,2.27,0.32,8092,1.91,350
281820,20995,7.88,1.01,2692,1.18,250
381970,5112,18.65,2.3,631,6.46,760
007815,0,0.0,0.0,0,0.0,0
007810,20204,6.49,0.8,2507,0.0,0
00781K,0,0.0,0.0,0,0.0,0
003690,22976,6.64,0.33,1132,5.72,430
192820,51220,76.17,2.73,1838,0.0,0
044820,31502,0.0,0.32,0,0.0,0
005070,8199,167.76,18.66,912,0.0,0
005420,6118,131.29,7.17,334,0.0,0
071950,562,0.0,1.17,0,0.0,0
002020,76319,1.8,0.24,10012,3.05,550
003070,22544,1.94,0.49,5710,3.6,400
003075,0,0.0,0.0,0,2.91,450
450140,0,0.0,0.0,0,0.0,0
45014K,0,0.0,0.0,0,0.0,0
002025,0,0.0,0.0,0,4.39,600
120110,94856,8.51,0.53,5934,2.57,1300
120115,0,0.0,0.0,0,5.35,1350
138490,6728,8.56,1.2,939,2.24,180
021240,31887,6.49,1.28,6314,3.17,1300
036420,9617,0.0,1.65,0,0.0,0
031820,1259,3.71,0.59,201,0.0,0
192400,31140,4.1,0.49,3755,5.2,800
284740,31261,4.14,0.68,5118,3.3,700
264900,16001,3.97,0.53,2116,2.97,250
26490K,0,0.0,0.0,0,2.49,252
005740,20510,10.23,0.28,559,1.75,100
005745,0,0.0,0.0,0,1.04,105
259960,108962,14.81,1.45,10666,0.0,0
020120,7338,0.0,0.75,0,0.91,50
039490,183566,5.36,0.52,17919,3.13,3000
014580,6444,8.84,1.17,850,1.73,130
015890,10077,7.32,0.84,1154,3.55,300
006890,12992,18.91,1.14,782,1.35,200
003240,4906107,1.44,0.12,406090,0.3,1750
011280,4948,9.53,0.49,253,2.07,50
004100,3058,0.0,0.65,0,0.25,5
004105,0,0.0,0.0,0,0.29,10
009410,19502,2.4,0.2,1607,5.84,225
009415,0,0.0,0.0,0,3.81,230
001420,4033,0.0,1.29,0,0.96,50
007980,4369,3.54,0.44,548,1.55,30
055490,31365,9.11,1.17,4013,2.46,900
078000,19820,13.82,0.48,688,6.31,600
214420,3871,0.0,1.6,0,0.0,0
019180,4827,0.0,0.69,0,1.5,50
363280,42418,2.6,0.16,2579,2.24,150
36328K,0,0.0,0.0,0,2.27,175
091810,371,0.0,7.17,0,0.0,0
004870,1505,0.76,0.35,697,0.0,0
005690,1328,38.24,5.24,182,0.0,0
036580,7532,0.0,0.47,0,1.42,50
004720,13118,1.31,0.45,4498,0.0,0
028670,8404,3.47,0.52,1267,3.41,150
010820,1183,94.59,2.96,37,0.0,0
016800,52783,46.75,0.57,646,3.64,1100
001020,1297,0.0,0.66,0,0.0,0
090080,755,12.52,1.84,111,0.0,0
010770,7178,0.0,0.45,0,4.63,150
058430,57026,14.53,0.96,3785,1.59,875
047050,32288,17.05,2.52,4780,1.23,1000
003670,31922,273.41,13.08,1527,0.07,300
017810,11212,0.0,0.87,0,1.04,102
103140,67365,5.33,0.51,6395,2.93,1000
005810,99583,4.52,0.35,7614,3.78,1300
009810,685,42.14,0.86,14,0.0,0
086790,124935,3.18,0.3,11803,8.92,3350
293480,15515,10.21,0.92,1405,3.55,510
039130,7960,0.0,6.33,0,0.0,0
352820,66995,186.96,3.53,1265,0.0,0
071090,7380,5.89,0.46,574,0.59,20
019490,1353,0.0,1.83,0,0.0,0
000080,16906,15.52,1.15,1250,4.9,950
000087,0,0.0,0.0,0,6.59,1000
000140,26118,6.05,0.33,1427,5.79,500
000145,0,0.0,0.0,0,4.85,550
036460,118693,1.39,0.2,17317,0.0,0
005430,110940,21.66,0.37,1888,0.0,0
071050,145614,4.63,0.35,10900,4.55,2300
071055,0,0.0,0.0,0,6.04,2362
010040,6218,143.26,0.53,23,1.37,45
025540,84382,11.73,0.66,4723,1.26,700
010100,9592,4.15,0.47,1095,1.54,70
004090,13490,10.62,0.71,906,1.14,110
002200,7340,5.46,0.4,531,2.76,80
002960,86889,10.99,2.6,20555,7.96,18000
000240,40622,7.09,0.31,1749,5.24,650
123890,7620,3.5,0.41,885,7.1,220
015760,63158,0.0,0.28,0,0.0,0
006200,3242,2.88,0.33,369,4.7,50
027970,1760,32.33,0.72,39,0.0,0
023350,14302,16.03,0.41,365,1.71,100
025890,2671,17.73,1.02,154,0.0,0
000970,15912,12.06,0.42,559,5.93,400
104700,20372,2.91,0.29,2055,5.03,300
017960,9394,28.41,1.42,471,0.97,130
161890,29024,0.0,1.97,0,0.87,500
024720,33447,0.0,0.45,0,2.01,300
161390,72196,7.01,0.55,5658,2.02,800
034830,4503,11.63,0.27,106,7.3,90
007280,3322,2.74,0.57,687,0.0,0
047810,14648,38.64,3.21,1215,0.53,250
123690,1409,301.35,7.91,37,0.0,0
003350,13033,28.66,2.45,1113,0.31,100
011500,9977,25.95,1.46,561,0.82,120
002390,27596,17.13,0.48,776,3.01,400
053690,17414,9.9,1.39,2449,2.27,550
042700,4008,61.55,14.42,939,0.35,200
008930,10673,34.21,3.24,1010,0.58,200
128940,70131,45.58,4.32,6648,0.17,500
009240,28093,0.0,2.09,0,1.36,800
020000,60819,3.39,0.31,5599,3.95,750
003680,9257,20.0,0.54,250,0.0,0
105630,13687,9.6,1.53,2182,2.39,500
069640,1408,0.0,1.69,0,0.0,0
016450,10535,8.15,0.42,543,5.65,250
010420,2311,15.0,0.6,92,1.81,25
009180,3726,2.87,0.68,882,2.77,70
213500,31224,3.35,0.33,3104,6.73,700
014680,70184,12.55,2.52,14099,1.19,2100
004710,9749,13.85,0.66,468,1.54,100
004150,13522,2.45,0.21,1144,4.28,120
025750,1903,0.0,0.52,0,0.0,0
004960,63050,1.86,0.12,3928,4.1,300
011700,2861,0.0,1.47,0,0.24,10
001750,36091,4.78,0.25,1858,9.0,800
001755,0,0.0,0.0,0,7.39,850
018880,4190,247.37,2.24,38,3.83,360
009420,3319,4660.0,7.02,5,0.0,0
014130,8649,9.12,0.61,581,2.45,130
300720,20910,10.86,0.59,1138,4.69,580
002220,7065,0.0,0.43,0,1.0,30
006390,18827,8.4,0.88,1971,3.62,600
003300,46069,3.92,0.25,2904,7.03,800
051600,27016,14.76,1.22,2226,3.97,1305
052690,14284,139.19,4.6,472,0.43,283
130660,2947,15.37,2.6,499,2.97,228
002320,96471,6.58,0.22,3290,2.77,600
003480,13021,6.17,0.27,563,2.88,100
180640,37047,4.42,1.21,10143,0.38,170
18064K,0,0.0,0.0,0,0.79,195
005110,275,0.0,1.32,0,0.0,0
009460,1851,48.29,0.55,21,1.97,20
372910,4596,15.02,1.09,333,0.0,0
000880,70822,1.78,0.36,14169,2.98,750
00088K,0,0.0,0.0,0,5.83,800
452260,0,0.0,0.0,0,0.0,0
45226K,0,0.0,0.0,0,0.0,0
088350,9020,2.53,0.24,855,0.0,0
000370,1426,2.17,2.82,1856,0.0,0
009830,47292,18.77,0.74,1873,0.0,0
009835,0,0.0,0.0,0,0.0,0
272210,10697,0.0,1.24,0,1.89,250
012450,56612,27.14,1.9,3964,0.93,1000
042660,6945,0.0,5.51,0,0.0,0
000885,0,0.0,0.0,0,2.72,800
003530,7273,0.0,0.34,0,0.0,0
003535,0,0.0,0.0,0,0.0,0
195870,26311,6.82,2.43,9376,1.41,900
101530,9537,0.0,0.57,0,3.66,200
143210,9053,0.0,0.34,0,0.0,0
000720,69028,9.54,0.5,3637,1.73,600
000725,0,0.0,0.0,0,1.25,650
453340,0,0.0,0.0,0,0.0,0
086280,183094,5.4,0.94,31729,3.33,5700
064350,13930,15.84,2.06,1812,0.0,0
079430,21802,0.0,0.37,0,0.0,0
012330,410816,8.45,0.56,27163,1.74,4000
010620,53525,0.0,1.58,0,0.0,0
069960,209760,9.87,0.31,6593,2.0,1300
004560,34806,7.22,0.36,1715,0.81,100
